crawl_id,language_iso_639_3,page_count,page_share,crawl_total_bytes_downloaded,approx_language_bytes,estimation_method
CC-MAIN-2024-30,oci,76853,3e-05,395080246061810,11852407381.8543,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,ori,153911,6e-05,395080246061810,23704814763.7086,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,orm,14750,5.999999999999999e-06,395080246061810,2370481476.3708596,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,pan,165205,6.5e-05,395080246061810,25680215994.017647,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,pol,45745610,0.017963,395080246061810,7096826460008.293,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,por,54082208,0.021237,395080246061810,8390319185614.658,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,pus,89213,3.5000000000000004e-05,395080246061810,13827808612.163351,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,que,12024,5e-06,395080246061810,1975401230.30905,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,roh,24196,1e-05,395080246061810,3950802460.6181,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,ron,14721752,0.005781,395080246061810,2283958902483.323,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,run,1779,1e-06,395080246061810,395080246.06180996,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,rus,155434524,0.061035000000000006,395080246061810,24113722818382.574,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sag,8987,4e-06,395080246061810,1580320984.2472398,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,san,72683,2.8999999999999997e-05,395080246061810,11457327135.792488,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sco,15636,5.999999999999999e-06,395080246061810,2370481476.3708596,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sin,220892,8.7e-05,395080246061810,34371981407.37747,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,slk,10243065,0.004022,395080246061810,1589012749660.6,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,slv,4106751,0.001613,395080246061810,637264436897.6996,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,smo,17479,7e-06,395080246061810,2765561722.43267,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sna,15557,5.999999999999999e-06,395080246061810,2370481476.3708596,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,snd,47388,1.9e-05,395080246061810,7506524675.174391,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,som,116936,4.6e-05,395080246061810,18173691318.84326,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sot,15969,5.999999999999999e-06,395080246061810,2370481476.3708596,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,spa,116107570,0.045593,395080246061810,18012893658696.105,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sqi,1283097,0.000504,395080246061810,199120444015.15225,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,srp,5839770,0.002293,395080246061810,905919004219.7303,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,ssw,885,0.0,395080246061810,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sun,26069,1e-05,395080246061810,3950802460.6181,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,sux,221,0.0,395080246061810,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,swa,256685,0.000101,395080246061810,39903104852.24281,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,swe,17324871,0.006803,395080246061810,2687730913958.4937,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,syr,8048,2.9999999999999997e-06,395080246061810,1185240738.1854298,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tam,1160666,0.000456,395080246061810,180156592204.18536,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tat,176687,6.9e-05,395080246061810,27260536978.26489,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tel,529157,0.000208,395080246061810,82176691180.85648,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tgk,177665,7.000000000000001e-05,395080246061810,27655617224.326702,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tgl,244380,9.599999999999999e-05,395080246061810,37927703621.933754,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tha,10885937,0.004275,395080246061810,1688968051914.2378,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tir,18943,7e-06,395080246061810,2765561722.43267,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,ton,2448,1e-06,395080246061810,395080246.06180996,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tsn,2260,1e-06,395080246061810,395080246.06180996,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tso,1487,1e-06,395080246061810,395080246.06180996,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tuk,58879,2.3e-05,395080246061810,9086845659.42163,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,tur,32597356,0.0128,395080246061810,5057027149591.168,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,uig,30318,1.1999999999999999e-05,395080246061810,4740962952.741719,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,ukr,14852506,0.005832,395080246061810,2304107995032.476,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,urd,771731,0.000303,395080246061810,119709314556.72842,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,uzb,610081,0.00024,395080246061810,94819259054.8344,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,ven,575,0.0,395080246061810,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,vie,25804044,0.010133000000000001,395080246061810,4003348133344.3213,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,vol,11701,5e-06,395080246061810,1975401230.30905,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,war,53216,2.1e-05,395080246061810,8296685167.29801,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,wol,5461,2e-06,395080246061810,790160492.1236199,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,xho,48414,1.9e-05,395080246061810,7506524675.174391,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,yid,48078,1.9e-05,395080246061810,7506524675.174391,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,yor,21747,9e-06,395080246061810,3555722214.55629,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,zha,1405,1e-06,395080246061810,395080246.06180996,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,zho,130788958,0.051357999999999994,395080246061810,20290531277242.438,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-30,zul,59778,2.3e-05,395080246061810,9086845659.42163,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,aar,2413,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,abk,12995,5e-06,420066803999131,2100334019.995655,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,afr,237126,8.5e-05,420066803999131,35705678339.92614,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,aka,2939,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,amh,89041,3.2e-05,420066803999131,13442137727.97219,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ara,18377345,0.006568000000000001,420066803999131,2758998768666.293,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,asm,58874,2.1e-05,420066803999131,8821402883.98175,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,aym,2569,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,aze,1744047,0.000623,420066803999131,261701618891.4586,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bak,75005,2.7000000000000002e-05,420066803999131,11341803707.976538,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bel,421869,0.000151,420066803999131,63430087403.86878,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ben,3227310,0.001153,420066803999131,484337025010.99805,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bih,19671,7e-06,420066803999131,2940467627.993917,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bis,2595,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bod,37515,1.3e-05,420066803999131,5460868451.988703,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bos,1416798,0.0005059999999999999,420066803999131,212553802823.56027,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bre,83129,3e-05,420066803999131,12602004119.97393,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,bul,8116545,0.0029010000000000004,420066803999131,1218613798401.4792,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,cat,5628251,0.002011,420066803999131,844754342842.2526,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ceb,53119,1.9e-05,420066803999131,7981269275.983489,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ces,30508793,0.010904,420066803999131,4580408430806.524,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,chr,903,0.0,420066803999131,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,cos,54727,2e-05,420066803999131,8401336079.98262,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,crs,3654,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,cym,305607,0.00010899999999999999,420066803999131,45787281635.90527,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,dan,12673385,0.004529,420066803999131,1902482555312.0642,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,deu,153056149,0.05470100000000001,420066803999131,22978074245556.47,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,div,61344,2.2000000000000003e-05,420066803999131,9241469687.980883,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,dzo,5144,2e-06,420066803999131,840133607.9982619,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ell,15319986,0.005475,420066803999131,2299865751895.242,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,eng,1260650171,0.450546,420066803999131,189259418274592.47,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,epo,236008,8.4e-05,420066803999131,35285611535.927,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,est,3862971,0.001381,420066803999131,580112256322.7999,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,eus,977997,0.00035000000000000005,420066803999131,147023381399.69586,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,fao,112136,4e-05,420066803999131,16802672159.96524,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,fas,17991330,0.00643,420066803999131,2701029549714.412,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,fij,3663,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,fin,9787151,0.003498,420066803999131,1469393680388.9602,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,fra,118008546,0.042175000000000004,420066803999131,17716317458663.35,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,fry,80689,2.8999999999999997e-05,420066803999131,12181937315.974798,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,gla,37097,1.3e-05,420066803999131,5460868451.988703,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,gle,188809,6.7e-05,420066803999131,28144475867.941776,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,glg,1096420,0.000392,420066803999131,164666187167.65933,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,glv,12363,4e-06,420066803999131,1680267215.9965239,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,got,533,0.0,420066803999131,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,grn,20416,7e-06,420066803999131,2940467627.993917,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,guj,332907,0.000119,420066803999131,49987949675.89659,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,hat,53182,1.9e-05,420066803999131,7981269275.983489,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,hau,83196,3e-05,420066803999131,12602004119.97393,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,haw,16628,5.999999999999999e-06,420066803999131,2520400823.994786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,heb,6269539,0.002241,420066803999131,941369707762.0525,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,hin,5272881,0.001884,420066803999131,791405858734.3628,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,hmn,20056,7e-06,420066803999131,2940467627.993917,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,hrv,5487297,0.001961,420066803999131,823751002642.2959,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,hun,15628284,0.005585,420066803999131,2346073100335.1465,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,hye,920051,0.000329,420066803999131,138201978515.71408,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ibo,16032,5.999999999999999e-06,420066803999131,2520400823.994786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,iku,5357,2e-06,420066803999131,840133607.9982619,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ile,10470,4e-06,420066803999131,1680267215.9965239,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ina,14102,5e-06,420066803999131,2100334019.995655,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ind,27070770,0.009675,420066803999131,4064146328691.5923,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ipk,2273,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,isl,1076166,0.000385,420066803999131,161725719539.66544,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ita,73810221,0.026379,420066803999131,11080942222693.076,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,jav,58566,2.1e-05,420066803999131,8821402883.98175,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,jpn,133667653,0.047771999999999995,420066803999131,20067431360646.484,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kal,22526,8e-06,420066803999131,3360534431.9930477,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kan,426492,0.000152,420066803999131,63850154207.86791,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kas,20,0.0,420066803999131,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kat,1095215,0.000391,420066803999131,164246120363.66022,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kaz,745986,0.00026700000000000004,420066803999131,112157836667.76799,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kha,10607,4e-06,420066803999131,1680267215.9965239,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,khm,306608,0.00010999999999999999,420066803999131,46207348439.9044,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kin,62558,2.2000000000000003e-05,420066803999131,9241469687.980883,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kir,230441,8.2e-05,420066803999131,34445477927.92874,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kor,22361472,0.007992,420066803999131,3357173897561.055,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,kur,163340,5.7999999999999994e-05,420066803999131,24363874631.949596,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,lao,95796,3.4e-05,420066803999131,14282271335.970453,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,lat,3250533,0.001162,420066803999131,488117626246.99023,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,lav,2461657,0.0008799999999999999,420066803999131,369658787519.2352,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,lif,27,0.0,420066803999131,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,lin,7468,2.9999999999999997e-06,420066803999131,1260200411.997393,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,lit,4411233,0.001577,420066803999131,662445349906.6296,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ltz,103093,3.7000000000000005e-05,420066803999131,15542471747.96785,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,lug,5867,2e-06,420066803999131,840133607.9982619,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mal,646684,0.00023099999999999998,420066803999131,97035431723.79926,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mar,737184,0.000263,420066803999131,110477569451.77145,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mfe,5265,2e-06,420066803999131,840133607.9982619,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mkd,1103126,0.000394,420066803999131,165506320775.6576,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mlg,98038,3.5000000000000004e-05,420066803999131,14702338139.969587,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mlt,120361,4.3e-05,420066803999131,18062872571.962635,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mon,426012,0.000152,420066803999131,63850154207.86791,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mri,31360,1.1000000000000001e-05,420066803999131,4620734843.990441,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,msa,2159135,0.000772,420066803999131,324291572687.32916,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,mya,370805,0.00013299999999999998,420066803999131,55868884931.884415,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,nau,1533,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,nep,1370601,0.00049,420066803999131,205832733959.5742,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,nld,51171827,0.018288,420066803999131,7682181711536.107,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,nno,366837,0.000131,420066803999131,55028751323.88617,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,nor,8460796,0.003024,420066803999131,1270282015293.3723,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,nso,1587,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,nya,15636,5.999999999999999e-06,420066803999131,2520400823.994786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,oci,87855,3.1e-05,420066803999131,13022070923.973063,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ori,164201,5.9e-05,420066803999131,24783941435.948727,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,orm,15923,5.999999999999999e-06,420066803999131,2520400823.994786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,pan,167379,6e-05,420066803999131,25204008239.94786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,pol,46924882,0.016771,420066803999131,7044940369869.427,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,por,56608924,0.020232,420066803999131,8498791578510.418,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,pus,101567,3.6e-05,420066803999131,15122404943.968716,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,que,14835,5e-06,420066803999131,2100334019.995655,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,roh,29979,1.1000000000000001e-05,420066803999131,4620734843.990441,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ron,14448255,0.005163999999999999,420066803999131,2169224975851.5122,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,run,2348,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,rus,159142632,0.056875999999999996,420066803999131,23891719544254.574,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sag,8488,2.9999999999999997e-06,420066803999131,1260200411.997393,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,san,77852,2.8e-05,420066803999131,11761870511.975668,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sco,27689,1e-05,420066803999131,4200668039.99131,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sin,237567,8.5e-05,420066803999131,35705678339.92614,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,slk,10366651,0.003705,420066803999131,1556347508816.7803,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,slv,4267408,0.0015249999999999999,420066803999131,640601876098.6747,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,smo,16119,5.999999999999999e-06,420066803999131,2520400823.994786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sna,16833,5.999999999999999e-06,420066803999131,2520400823.994786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,snd,46180,1.7e-05,420066803999131,7141135667.985227,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,som,126167,4.4999999999999996e-05,420066803999131,18903006179.96089,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sot,15508,5.999999999999999e-06,420066803999131,2520400823.994786,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,spa,125981038,0.045025,420066803999131,18913507850060.875,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sqi,1352361,0.00048300000000000003,420066803999131,202892266331.5803,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,srp,6109779,0.002184,420066803999131,917425899934.1022,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ssw,1879,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sun,26685,1e-05,420066803999131,4200668039.99131,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,sux,259,0.0,420066803999131,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,swa,265975,9.499999999999999e-05,420066803999131,39906346379.91744,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,swe,17570300,0.006279,420066803999131,2637599462310.5435,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,syr,7380,2.9999999999999997e-06,420066803999131,1260200411.997393,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tam,1214534,0.00043400000000000003,420066803999131,182308992935.62286,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tat,198563,7.1e-05,420066803999131,29824743083.9383,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tel,586811,0.00021,420066803999131,88214028839.81752,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tgk,178986,6.4e-05,420066803999131,26884275455.94438,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tgl,341505,0.00012200000000000001,420066803999131,51248150087.89399,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tha,11720226,0.004189,420066803999131,1759659841952.3599,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tir,21295,8e-06,420066803999131,3360534431.9930477,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ton,2256,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tsn,3209,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tso,2256,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tuk,53690,1.9e-05,420066803999131,7981269275.983489,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,tur,33424119,0.011946000000000002,420066803999131,5018118040573.62,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,uig,32221,1.1999999999999999e-05,420066803999131,5040801647.989572,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ukr,15009560,0.005364,420066803999131,2253238336651.3384,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,urd,834144,0.000298,420066803999131,125179907591.74103,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,uzb,583162,0.000208,420066803999131,87373895231.81924,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,ven,556,0.0,420066803999131,0.0,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,vie,27586303,0.009859,420066803999131,4141438620627.4326,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,vol,14769,5e-06,420066803999131,2100334019.995655,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,war,58875,2.1e-05,420066803999131,8821402883.98175,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,wol,3659,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,xho,56986,2e-05,420066803999131,8401336079.98262,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,yid,49268,1.8e-05,420066803999131,7561202471.984358,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,yor,22396,8e-06,420066803999131,3360534431.9930477,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,zha,2143,1e-06,420066803999131,420066803.99913096,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,zho,136678773,0.048848,420066803999131,20519423241749.55,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-26,zul,60100,2.1e-05,420066803999131,8821402883.98175,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,aar,2477,1e-06,414783369380256,414783369.380256,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,abk,12913,5e-06,414783369380256,2073916846.9012802,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,afr,248627,9.2e-05,414783369380256,38160069982.98355,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,aka,2883,1e-06,414783369380256,414783369.380256,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,amh,88184,3.3e-05,414783369380256,13687851189.548449,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,ara,17214553,0.006353,414783369380256,2635118745672.7666,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,asm,57044,2.1e-05,414783369380256,8710450756.985376,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,aym,2549,1e-06,414783369380256,414783369.380256,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,aze,1601226,0.0005909999999999999,414783369380256,245136971303.73126,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,bak,73752,2.7000000000000002e-05,414783369380256,11199150973.266912,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,bel,533545,0.000197,414783369380256,81712323767.91043,page_share_times_reported_bytes_downloaded_total
CC-MAIN-2024-22,ben,2922020,0.001078,414783369380256,447136472191.91595,page_share_times_reported_bytes_downloaded_total
